Latitude,Longitude,Elevation
43.24968000,-79.9781200,134.0
43.24971000,-79.9781100,135.0
43.24974000,-79.9781000,135.0
43.24977000,-79.9781000,135.0
43.24979000,-79.9781500,135.0
43.24980000,-79.9781900,135.0
43.24981000,-79.9782200,135.0
43.24983000,-79.9782600,135.0
43.24985000,-79.9783100,135.0
43.24986000,-79.9783600,135.0
43.24987000,-79.9784000,135.0
43.24989000,-79.9784300,136.0
43.24990000,-79.9784700,136.0
43.24991000,-79.9785100,136.0
43.24990000,-79.9784600,136.0
43.24992000,-79.9784200,136.0
43.24995000,-79.9783900,136.0
43.24999000,-79.9783700,137.0
43.25001000,-79.9783600,137.0
43.25004000,-79.9783600,136.0
43.25008000,-79.9783600,136.0
43.25011000,-79.9783600,136.0
43.25015000,-79.9783700,135.0
43.25018000,-79.9783700,135.0
43.25021000,-79.9783800,135.0
43.25024000,-79.9784000,135.0
43.25028000,-79.9784200,134.0
43.25031000,-79.9784400,134.0
43.25033000,-79.9784600,134.0
43.25035000,-79.9785000,134.0
43.25038000,-79.9785400,134.0
43.25039000,-79.9785800,134.0
43.25041000,-79.9786100,134.0
43.25044000,-79.9786200,134.0
43.25047000,-79.9786300,134.0
43.25050000,-79.9786600,134.0
43.25051000,-79.9786900,133.0
43.25053000,-79.9787500,133.0
43.25054000,-79.9788000,133.0
43.25056000,-79.9788400,133.0
43.25059000,-79.9788800,133.0
43.25062000,-79.9788900,132.0
43.25066000,-79.9789000,132.0
43.25068000,-79.9788900,132.0
43.25070000,-79.9788600,133.0
43.25071000,-79.9788100,133.0
43.25072000,-79.9787600,133.0
43.25073000,-79.9787200,133.0
43.25075000,-79.9786800,133.0
43.25077000,-79.9786300,133.0
43.25079000,-79.9786000,134.0
43.25081000,-79.9785700,134.0
43.25082000,-79.9785300,134.0
43.25084000,-79.9784900,134.0
43.25086000,-79.9784500,134.0
43.25088000,-79.9784100,134.0
43.25090000,-79.9783800,134.0
43.25091000,-79.9783500,134.0
43.25094000,-79.9783000,134.0
43.25097000,-79.9782700,134.0
43.25099000,-79.9782400,134.0
43.25100000,-79.9782100,134.0
43.25102000,-79.9781700,134.0
43.25104000,-79.9781300,134.0
43.25106000,-79.9780900,135.0
43.25108000,-79.9780500,135.0
43.25110000,-79.9780200,135.0
43.25112000,-79.9779900,134.0
43.25114000,-79.9779500,134.0
43.25115000,-79.9779100,134.0
43.25117000,-79.9778700,134.0
43.25119000,-79.9778400,134.0
43.25121000,-79.9778000,133.0
43.25123000,-79.9777600,133.0
43.25124000,-79.9777300,133.0
43.25126000,-79.9776800,133.0
43.25128000,-79.9776400,132.0
43.25129000,-79.9776100,132.0
43.25131000,-79.9775600,131.0
43.25133000,-79.9775200,131.0
43.25135000,-79.9774800,130.0
43.25138000,-79.9774300,129.0
43.25140000,-79.9774000,129.0
43.25141000,-79.9773600,128.0
43.25143000,-79.9773300,128.0
43.25145000,-79.9773000,127.0
43.25147000,-79.9772600,126.0
43.25150000,-79.9772400,126.0
43.25152000,-79.9772100,125.0
43.25154000,-79.9771700,125.0
43.25157000,-79.9771200,124.0
43.25159000,-79.9770800,124.0
43.25161000,-79.9770400,123.0
43.25162000,-79.9770000,123.0
43.25164000,-79.9769600,122.0
43.25166000,-79.9769200,122.0
43.25167000,-79.9768900,122.0
43.25169000,-79.9768500,122.0
43.25170000,-79.9768200,122.0
43.25171000,-79.9767700,122.0
43.25173000,-79.9767300,123.0
43.25175000,-79.9766800,123.0
43.25177000,-79.9766400,123.0
43.25179000,-79.9765900,124.0
43.25180000,-79.9765500,124.0
43.25182000,-79.9765100,125.0
43.25184000,-79.9764700,125.0
43.25185000,-79.9764400,125.0
43.25188000,-79.9764100,125.0
43.25192000,-79.9763800,125.0
43.25195000,-79.9763400,125.0
43.25196000,-79.9763000,126.0
43.25198000,-79.9762700,126.0
43.25199000,-79.9762400,126.0
43.25202000,-79.9762100,127.0
43.25204000,-79.9761800,127.0
43.25207000,-79.9761700,127.0
43.25210000,-79.9761700,126.0
43.25214000,-79.9762100,126.0
43.25216000,-79.9762300,125.0
43.25218000,-79.9762700,125.0
43.25221000,-79.9763200,125.0
43.25223000,-79.9763700,125.0
43.25225000,-79.9764000,125.0
43.25227000,-79.9764400,124.0
43.25229000,-79.9764600,124.0
43.25231000,-79.9764900,124.0
43.25233000,-79.9765100,124.0
43.25236000,-79.9765600,124.0
43.25239000,-79.9765800,124.0
43.25242000,-79.9766000,124.0
43.25245000,-79.9766300,124.0
43.25248000,-79.9766600,124.0
43.25251000,-79.9766800,124.0
43.25253000,-79.9767000,124.0
43.25256000,-79.9767200,124.0
43.25258000,-79.9767500,124.0
43.25261000,-79.9767800,123.0
43.25263000,-79.9768100,123.0
43.25265000,-79.9768500,123.0
43.25267000,-79.9768800,122.0
43.25270000,-79.9769100,122.0
43.25272000,-79.9769400,121.0
43.25274000,-79.9769600,121.0
43.25277000,-79.9770100,121.0
43.25279000,-79.9770400,121.0
43.25281000,-79.9770900,120.0
43.25282000,-79.9771200,120.0
43.25281000,-79.9771600,119.0
43.25277000,-79.9771800,119.0
43.25273000,-79.9772000,118.0
43.25270000,-79.9772000,118.0
43.25267000,-79.9772000,118.0
43.25264000,-79.9772000,118.0
43.25261000,-79.9772000,118.0
43.25258000,-79.9772100,117.0
43.25255000,-79.9772400,117.0
43.25252000,-79.9772600,117.0
43.25250000,-79.9772900,117.0
43.25249000,-79.9773300,117.0
43.25249000,-79.9773700,117.0
43.25248000,-79.9774200,117.0
43.25247000,-79.9774500,117.0
43.25245000,-79.9774900,117.0
43.25242000,-79.9775300,117.0
43.25239000,-79.9775400,117.0
43.25236000,-79.9775600,116.0
43.25234000,-79.9775800,116.0
43.25231000,-79.9776100,116.0
43.25228000,-79.9776500,116.0
43.25226000,-79.9776700,116.0
43.25224000,-79.9777100,116.0
43.25224000,-79.9777500,117.0
43.25224000,-79.9778100,117.0
43.25224000,-79.9778500,117.0
43.25225000,-79.9778900,117.0
43.25225000,-79.9779300,117.0
43.25225000,-79.9779800,118.0
43.25226000,-79.9780400,118.0
43.25226000,-79.9780800,118.0
43.25227000,-79.9781200,118.0
43.25227000,-79.9781600,118.0
43.25228000,-79.9782100,119.0
43.25229000,-79.9782500,119.0
43.25229000,-79.9783000,119.0
43.25230000,-79.9783400,119.0
43.25231000,-79.9783800,119.0
43.25232000,-79.9784100,119.0
43.25234000,-79.9784500,119.0
43.25235000,-79.9785000,119.0
43.25237000,-79.9785400,119.0
43.25239000,-79.9785700,119.0
43.25242000,-79.9786100,119.0
43.25244000,-79.9786300,119.0
43.25247000,-79.9786700,119.0
43.25249000,-79.9787100,119.0
43.25250000,-79.9787500,119.0
43.25251000,-79.9788100,119.0
43.25252000,-79.9788500,119.0
43.25253000,-79.9788900,119.0
43.25255000,-79.9789300,119.0
43.25255000,-79.9789700,119.0
43.25255000,-79.9790200,119.0
43.25254000,-79.9790600,119.0
43.25252000,-79.9791000,119.0
43.25251000,-79.9791400,119.0
43.25250000,-79.9791800,119.0
43.25249000,-79.9792300,119.0
43.25247000,-79.9792600,119.0
43.25246000,-79.9793000,119.0
43.25244000,-79.9793500,119.0
43.25244000,-79.9794000,120.0
43.25244000,-79.9794400,120.0
43.25245000,-79.9794900,119.0
43.25245000,-79.9795300,119.0
43.25244000,-79.9795700,120.0
43.25244000,-79.9796100,120.0
43.25245000,-79.9796600,119.0
43.25245000,-79.9797000,119.0
43.25244000,-79.9797500,120.0
43.25242000,-79.9798000,120.0
43.25241000,-79.9798300,120.0
43.25239000,-79.9798800,121.0
43.25238000,-79.9799400,121.0
43.25237000,-79.9799900,121.0
43.25235000,-79.9800500,122.0
43.25232000,-79.9800800,122.0
43.25230000,-79.9801100,123.0
43.25227000,-79.9801600,123.0
43.25226000,-79.9802000,123.0
43.25224000,-79.9802400,123.0
43.25221000,-79.9802700,124.0
43.25219000,-79.9803000,124.0
43.25217000,-79.9803400,124.0
43.25216000,-79.9803900,124.0
43.25213000,-79.9804200,124.0
43.25211000,-79.9804300,124.0
43.25208000,-79.9804300,125.0
43.25205000,-79.9804300,125.0
43.25201000,-79.9804300,125.0
43.25198000,-79.9804300,125.0
43.25194000,-79.9804200,126.0
43.25191000,-79.9804000,126.0
43.25188000,-79.9803900,126.0
43.25185000,-79.9803800,126.0
43.25181000,-79.9803600,126.0
43.25179000,-79.9803500,126.0
43.25176000,-79.9803400,127.0
43.25172000,-79.9803200,127.0
43.25169000,-79.9803100,127.0
43.25166000,-79.9803000,127.0
43.25163000,-79.9802900,128.0
43.25160000,-79.9802700,128.0
43.25156000,-79.9802600,129.0
43.25153000,-79.9802600,129.0
43.25150000,-79.9802600,129.0
43.25147000,-79.9802700,130.0
43.25145000,-79.9802900,130.0
43.25143000,-79.9803400,130.0
43.25143000,-79.9803800,129.0
43.25142000,-79.9804300,129.0
43.25141000,-79.9804700,129.0
43.25139000,-79.9805100,129.0
43.25137000,-79.9805500,129.0
43.25134000,-79.9805800,129.0
43.25131000,-79.9806100,129.0
43.25128000,-79.9806400,129.0
43.25125000,-79.9806700,129.0
43.25122000,-79.9807000,129.0
43.25120000,-79.9807200,129.0
43.25118000,-79.9807500,129.0
43.25116000,-79.9807900,129.0
43.25113000,-79.9808200,129.0
43.25111000,-79.9808600,129.0
43.25109000,-79.9809000,129.0
43.25107000,-79.9809500,129.0
43.25107000,-79.9810000,129.0
43.25105000,-79.9810400,129.0
43.25103000,-79.9810800,129.0
43.25101000,-79.9811100,129.0
43.25100000,-79.9811500,129.0
43.25099000,-79.9811800,129.0
43.25098000,-79.9812200,129.0
43.25097000,-79.9812600,129.0
43.25094000,-79.9813100,129.0
43.25093000,-79.9813400,129.0
43.25091000,-79.9813800,129.0
43.25088000,-79.9814200,129.0
43.25086000,-79.9814600,129.0
43.25084000,-79.9815000,129.0
43.25083000,-79.9815300,129.0
43.25081000,-79.9815600,129.0
43.25079000,-79.9816100,129.0
43.25078000,-79.9816600,129.0
43.25077000,-79.9817000,129.0
43.25075000,-79.9817300,129.0
43.25074000,-79.9817800,129.0
43.25072000,-79.9818200,129.0
43.25071000,-79.9818600,129.0
43.25070000,-79.9818900,129.0
43.25067000,-79.9819300,129.0
43.25065000,-79.9819700,129.0
43.25063000,-79.9820000,129.0
43.25062000,-79.9820400,129.0
43.25060000,-79.9820800,129.0
43.25058000,-79.9821100,129.0
43.25057000,-79.9821400,129.0
43.25054000,-79.9821700,129.0
43.25052000,-79.9822000,129.0
43.25049000,-79.9822400,129.0
43.25047000,-79.9822700,129.0
43.25044000,-79.9822900,129.0
43.25040000,-79.9823100,130.0
43.25037000,-79.9823300,130.0
43.25035000,-79.9823500,130.0
43.25032000,-79.9823600,130.0
43.25028000,-79.9823700,130.0
43.25025000,-79.9823800,130.0
43.25021000,-79.9824000,130.0
43.25018000,-79.9824100,130.0
43.25015000,-79.9824300,130.0
43.25012000,-79.9824400,130.0
43.25009000,-79.9824500,130.0
43.25006000,-79.9824500,130.0
43.25003000,-79.9824600,130.0
43.25000000,-79.9824700,130.0
43.24997000,-79.9824900,130.0
43.24994000,-79.9825100,130.0
43.24990000,-79.9825300,130.0
43.24986000,-79.9825500,130.0
43.24984000,-79.9825900,130.0
43.24982000,-79.9826200,130.0
43.24980000,-79.9826600,130.0
43.24979000,-79.9827000,130.0
43.24977000,-79.9827400,130.0
43.24974000,-79.9827800,130.0
43.24973000,-79.9828300,130.0
43.24972000,-79.9828600,130.0
43.24972000,-79.9829100,130.0
43.24972000,-79.9829500,129.0
43.24972000,-79.9830000,129.0
43.24972000,-79.9830400,129.0
43.24972000,-79.9830900,128.0
43.24972000,-79.9831300,128.0
43.24970000,-79.9831800,128.0
43.24968000,-79.9832200,128.0
43.24967000,-79.9832500,128.0
43.24966000,-79.9832900,128.0
43.24966000,-79.9833300,128.0
43.24966000,-79.9833900,128.0
43.24966000,-79.9834400,128.0
43.24967000,-79.9834900,128.0
43.24968000,-79.9835200,128.0
43.24969000,-79.9835600,128.0
43.24970000,-79.9835900,128.0
43.24971000,-79.9836300,128.0
43.24972000,-79.9836700,128.0
43.24973000,-79.9837200,128.0
43.24973000,-79.9837600,128.0
43.24974000,-79.9838000,128.0
43.24974000,-79.9838500,128.0
43.24975000,-79.9838900,129.0
43.24975000,-79.9839400,129.0
43.24975000,-79.9839700,129.0
43.24976000,-79.9840200,129.0
43.24976000,-79.9840700,129.0
43.24976000,-79.9841100,130.0
43.24977000,-79.9841600,130.0
43.24978000,-79.9842000,130.0
43.24978000,-79.9842500,130.0
43.24979000,-79.9843000,130.0
43.24980000,-79.9843400,131.0
43.24981000,-79.9844000,131.0
43.24982000,-79.9844400,131.0
43.24982000,-79.9844900,131.0
43.24983000,-79.9845300,132.0
43.24983000,-79.9845800,132.0
43.24984000,-79.9846200,132.0
43.24986000,-79.9846600,132.0
43.24987000,-79.9847100,133.0
43.24987000,-79.9847500,133.0
43.24987000,-79.9847900,133.0
43.24987000,-79.9848400,133.0
43.24987000,-79.9848800,133.0
43.24986000,-79.9849200,133.0
43.24986000,-79.9849600,133.0
43.24985000,-79.9850100,133.0
43.24985000,-79.9850600,133.0
43.24984000,-79.9851000,133.0
43.24981000,-79.9851400,132.0
43.24980000,-79.9851800,132.0
43.24979000,-79.9852200,132.0
43.24977000,-79.9852600,132.0
43.24976000,-79.9853100,132.0
43.24975000,-79.9853600,132.0
43.24975000,-79.9854100,132.0
43.24975000,-79.9854600,132.0
43.24975000,-79.9855100,132.0
43.24975000,-79.9855500,132.0
43.24976000,-79.9855900,132.0
43.24978000,-79.9856400,132.0
43.24980000,-79.9856700,132.0
43.24982000,-79.9857000,132.0
43.24984000,-79.9857400,132.0
43.24986000,-79.9857800,132.0
43.24987000,-79.9858200,132.0
43.24989000,-79.9858600,132.0
43.24992000,-79.9858700,132.0
43.24995000,-79.9858700,132.0
43.24999000,-79.9858700,132.0
43.25002000,-79.9858600,131.0
43.25004000,-79.9858300,131.0
43.25007000,-79.9858100,131.0
43.25010000,-79.9858000,131.0
43.25013000,-79.9857900,131.0
43.25017000,-79.9857900,131.0
43.25021000,-79.9857900,131.0
43.25024000,-79.9857900,131.0
43.25027000,-79.9857700,131.0
43.25030000,-79.9857600,131.0
43.25034000,-79.9857400,131.0
43.25038000,-79.9857300,131.0
43.25041000,-79.9857400,131.0
43.25044000,-79.9857500,131.0
43.25048000,-79.9857500,131.0
43.25050000,-79.9857600,131.0
43.25054000,-79.9857900,130.0
43.25057000,-79.9858100,130.0
43.25059000,-79.9858500,129.0
43.25061000,-79.9858900,129.0
43.25063000,-79.9859200,128.0
43.25065000,-79.9859500,128.0
43.25067000,-79.9859800,128.0
43.25069000,-79.9860200,127.0
43.25070000,-79.9860700,127.0
43.25071000,-79.9861100,126.0
43.25073000,-79.9861700,125.0
43.25075000,-79.9862100,125.0
43.25077000,-79.9862800,124.0
43.25079000,-79.9863500,124.0
43.25079000,-79.9864100,124.0
43.25077000,-79.9864800,124.0
43.25074000,-79.9865200,124.0
43.25069000,-79.9865700,124.0
43.25064000,-79.9866100,124.0
43.25062000,-79.9866400,124.0
43.25059000,-79.9866700,125.0
43.25056000,-79.9866900,125.0
43.25055000,-79.9867200,125.0
43.25055000,-79.9867800,126.0
43.25055000,-79.9868200,126.0
43.25054000,-79.9868600,127.0
43.25053000,-79.9868900,127.0
43.25051000,-79.9869300,128.0
43.25049000,-79.9869600,128.0
43.25047000,-79.9870100,129.0
43.25045000,-79.9870600,129.0
43.25044000,-79.9871000,129.0
43.25044000,-79.9871700,130.0
43.25044000,-79.9872100,130.0
43.25045000,-79.9872600,130.0
43.25048000,-79.9873200,130.0
43.25049000,-79.9873600,130.0
43.25051000,-79.9874000,130.0
43.25053000,-79.9874400,130.0
43.25056000,-79.9874500,130.0
43.25060000,-79.9874600,130.0
43.25063000,-79.9874700,129.0
43.25066000,-79.9874800,129.0
43.25069000,-79.9875100,129.0
43.25071000,-79.9875400,128.0
43.25073000,-79.9875800,128.0
43.25074000,-79.9876300,128.0
43.25075000,-79.9876700,128.0
43.25076000,-79.9877200,128.0
43.25076000,-79.9877700,128.0
43.25077000,-79.9878200,128.0
43.25078000,-79.9878600,128.0
43.25079000,-79.9879000,128.0
43.25080000,-79.9879500,128.0
43.25079000,-79.9879900,129.0
43.25077000,-79.9880400,129.0
43.25077000,-79.9880900,130.0
43.25076000,-79.9881400,131.0
43.25075000,-79.9881800,132.0
43.25074000,-79.9882200,133.0
43.25072000,-79.9882600,134.0
43.25070000,-79.9882900,135.0
43.25067000,-79.9883000,136.0
43.25064000,-79.9883100,137.0
43.25060000,-79.9883300,138.0
43.25057000,-79.9883400,138.0
43.25054000,-79.9883600,139.0
43.25051000,-79.9883800,139.0
43.25049000,-79.9884300,140.0
43.25048000,-79.9884800,141.0
43.25047000,-79.9885200,141.0
43.25045000,-79.9885700,141.0
43.25044000,-79.9886000,142.0
43.25043000,-79.9886500,142.0
43.25043000,-79.9887000,141.0
43.25042000,-79.9887500,141.0
43.25042000,-79.9887900,141.0
43.25041000,-79.9888400,141.0
43.25040000,-79.9888800,141.0
43.25039000,-79.9889300,141.0
43.25038000,-79.9889700,141.0
43.25037000,-79.9890000,140.0
43.25035000,-79.9890300,140.0
43.25033000,-79.9890600,140.0
43.25030000,-79.9891000,140.0
43.25028000,-79.9891300,140.0
43.25026000,-79.9891700,139.0
43.25025000,-79.9892100,139.0
43.25024000,-79.9892500,139.0
43.25022000,-79.9892900,139.0
43.25021000,-79.9893200,138.0
43.25019000,-79.9893600,138.0
43.25018000,-79.9894000,138.0
43.25016000,-79.9894400,138.0
43.25014000,-79.9894900,138.0
43.25012000,-79.9895300,137.0
43.25010000,-79.9895800,137.0
43.25009000,-79.9896200,137.0
43.25008000,-79.9896600,137.0
43.25007000,-79.9897000,137.0
43.25007000,-79.9897400,137.0
43.25006000,-79.9897800,137.0
43.25006000,-79.9898200,137.0
43.25005000,-79.9898600,137.0
43.25004000,-79.9899000,137.0
43.25003000,-79.9899400,137.0
43.25001000,-79.9899700,137.0
43.25000000,-79.9900100,137.0
43.24999000,-79.9900500,137.0
43.24998000,-79.9900900,137.0
43.24995000,-79.9901100,137.0
43.24993000,-79.9901500,138.0
43.24991000,-79.9901900,138.0
43.24989000,-79.9902300,138.0
43.24988000,-79.9902800,139.0
43.24987000,-79.9903300,139.0
43.24986000,-79.9903600,139.0
43.24985000,-79.9904000,139.0
43.24983000,-79.9904400,139.0
43.24982000,-79.9904900,140.0
43.24979000,-79.9905200,140.0
43.24977000,-79.9905600,140.0
43.24974000,-79.9906000,140.0
43.24972000,-79.9906300,140.0
43.24969000,-79.9906600,140.0
43.24966000,-79.9906900,140.0
43.24963000,-79.9907200,140.0
43.24961000,-79.9907500,140.0
43.24959000,-79.9907900,140.0
43.24957000,-79.9908200,140.0
43.24955000,-79.9908500,140.0
43.24953000,-79.9908800,140.0
43.24951000,-79.9909200,140.0
43.24950000,-79.9909600,139.0
43.24949000,-79.9910000,139.0
43.24947000,-79.9910400,139.0
43.24946000,-79.9910700,139.0
43.24945000,-79.9911100,139.0
43.24945000,-79.9911600,138.0
43.24947000,-79.9911900,139.0
43.24951000,-79.9911900,139.0
43.24955000,-79.9911800,140.0
43.24958000,-79.9911800,140.0
43.24960000,-79.9911700,140.0
43.24965000,-79.9911700,141.0
43.24968000,-79.9911800,141.0
43.24971000,-79.9912000,142.0
43.24974000,-79.9912300,142.0
43.24976000,-79.9912500,142.0
43.24978000,-79.9912900,143.0
43.24980000,-79.9913400,143.0
43.24981000,-79.9913700,143.0
43.24983000,-79.9914200,143.0
43.24984000,-79.9914700,143.0
43.24986000,-79.9915100,143.0
43.24987000,-79.9915500,143.0
43.24987000,-79.9916000,143.0
43.24989000,-79.9916300,143.0
43.24990000,-79.9916600,143.0
43.24992000,-79.9916900,143.0
43.24994000,-79.9917300,143.0
43.24996000,-79.9917900,143.0
43.24997000,-79.9918300,143.0
43.24998000,-79.9918700,143.0
43.24997000,-79.9919200,143.0
43.24997000,-79.9919600,143.0
43.24996000,-79.9920100,143.0
43.24996000,-79.9920600,143.0
43.24995000,-79.9921000,143.0
43.24995000,-79.9921500,143.0
43.24995000,-79.9921900,143.0
43.24996000,-79.9922400,143.0
43.24997000,-79.9922900,143.0
43.24999000,-79.9923300,143.0
43.25000000,-79.9923700,143.0
43.25001000,-79.9924200,143.0
43.25003000,-79.9924500,143.0
43.25005000,-79.9924800,143.0
43.25008000,-79.9925000,142.0
43.25010000,-79.9925300,142.0
43.25013000,-79.9925500,142.0
43.25015000,-79.9925800,142.0
43.25017000,-79.9926100,142.0
43.25019000,-79.9926500,142.0
43.25022000,-79.9926800,142.0
43.25026000,-79.9927000,141.0
43.25029000,-79.9927200,141.0
43.25032000,-79.9927400,141.0
43.25035000,-79.9927600,140.0
43.25038000,-79.9927800,140.0
43.25040000,-79.9928100,140.0
43.25042000,-79.9928400,140.0
43.25045000,-79.9928700,140.0
43.25047000,-79.9929000,140.0
43.25049000,-79.9929300,140.0
43.25051000,-79.9929600,140.0
43.25053000,-79.9929900,139.0
43.25055000,-79.9930300,139.0
43.25057000,-79.9930600,139.0
43.25059000,-79.9930900,140.0
43.25061000,-79.9931200,140.0
43.25063000,-79.9931500,140.0
43.25065000,-79.9932000,140.0
43.25068000,-79.9932300,140.0
43.25070000,-79.9932800,140.0
43.25072000,-79.9933300,141.0
43.25074000,-79.9933700,141.0
43.25076000,-79.9934100,141.0
43.25077000,-79.9934500,141.0
43.25078000,-79.9934900,141.0
43.25080000,-79.9935200,141.0
43.25082000,-79.9935500,141.0
43.25084000,-79.9935800,141.0
43.25085000,-79.9936200,141.0
43.25088000,-79.9936500,141.0
43.25091000,-79.9936600,141.0
43.25095000,-79.9936600,140.0
43.25098000,-79.9936600,140.0
43.25101000,-79.9936400,139.0
43.25103000,-79.9936400,139.0
43.25107000,-79.9936400,138.0
43.25111000,-79.9936400,138.0
43.25114000,-79.9936300,137.0
43.25117000,-79.9936300,137.0
43.25119000,-79.9936200,137.0
43.25122000,-79.9936200,136.0
43.25126000,-79.9936300,136.0
43.25129000,-79.9936500,136.0
43.25130000,-79.9936800,136.0
43.25131000,-79.9937300,136.0
43.25131000,-79.9937700,136.0
43.25130000,-79.9938200,137.0
43.25128000,-79.9938600,137.0
43.25127000,-79.9939000,137.0
43.25126000,-79.9939500,138.0
43.25126000,-79.9940100,138.0
43.25127000,-79.9940500,139.0
43.25128000,-79.9941100,139.0
43.25130000,-79.9941500,139.0
43.25132000,-79.9942000,139.0
43.25134000,-79.9942400,139.0
43.25135000,-79.9942800,140.0
43.25137000,-79.9943100,140.0
43.25140000,-79.9943500,140.0
43.25142000,-79.9943900,140.0
43.25144000,-79.9944300,141.0
43.25146000,-79.9944700,141.0
43.25148000,-79.9945100,142.0
43.25151000,-79.9945400,142.0
43.25153000,-79.9945700,143.0
43.25154000,-79.9946100,143.0
43.25155000,-79.9946400,143.0
43.25156000,-79.9946900,144.0
43.25157000,-79.9947300,145.0
43.25158000,-79.9947800,145.0
43.25158000,-79.9948200,145.0
43.25160000,-79.9948700,146.0
43.25161000,-79.9949100,146.0
43.25163000,-79.9949500,146.0
43.25165000,-79.9950000,147.0
43.25166000,-79.9950400,147.0
43.25168000,-79.9950800,147.0
43.25169000,-79.9951200,147.0
43.25172000,-79.9951400,147.0
43.25174000,-79.9951800,147.0
43.25176000,-79.9952100,148.0
43.25179000,-79.9952500,147.0
43.25181000,-79.9952800,147.0
43.25183000,-79.9953200,147.0
43.25185000,-79.9953600,147.0
43.25188000,-79.9953900,147.0
43.25190000,-79.9954300,147.0
43.25191000,-79.9954600,147.0
43.25192000,-79.9955100,147.0
43.25193000,-79.9955400,147.0
43.25194000,-79.9955800,146.0
43.25195000,-79.9956300,146.0
43.25196000,-79.9956700,146.0
43.25198000,-79.9957300,145.0
43.25199000,-79.9957700,145.0
43.25200000,-79.9958100,145.0
43.25200000,-79.9958400,145.0
43.25200000,-79.9959000,145.0
43.25199000,-79.9959300,145.0
43.25199000,-79.9959700,145.0
43.25198000,-79.9960200,145.0
43.25197000,-79.9960600,145.0
43.25197000,-79.9961100,145.0
43.25196000,-79.9961700,145.0
43.25195000,-79.9962100,145.0
43.25195000,-79.9962500,145.0
43.25195000,-79.9963000,145.0
43.25195000,-79.9963500,145.0
43.25195000,-79.9964000,146.0
43.25195000,-79.9964400,146.0
43.25195000,-79.9964800,146.0
43.25195000,-79.9965200,146.0
43.25195000,-79.9965700,147.0
43.25196000,-79.9966300,147.0
43.25195000,-79.9966700,147.0
43.25195000,-79.9967100,147.0
43.25194000,-79.9967600,147.0
43.25194000,-79.9968000,147.0
43.25193000,-79.9968400,147.0
43.25192000,-79.9968700,147.0
43.25191000,-79.9969200,147.0
43.25190000,-79.9969700,147.0
43.25188000,-79.9969900,147.0
43.25185000,-79.9970200,147.0
43.25183000,-79.9970700,147.0
43.25180000,-79.9971100,147.0
43.25178000,-79.9971500,147.0
43.25176000,-79.9971800,147.0
43.25175000,-79.9972200,146.0
43.25173000,-79.9972600,146.0
43.25171000,-79.9972800,147.0
43.25169000,-79.9973200,146.0
43.25168000,-79.9973600,146.0
43.25166000,-79.9974000,146.0
43.25165000,-79.9974400,146.0
43.25163000,-79.9974800,146.0
43.25162000,-79.9975100,146.0
43.25161000,-79.9975500,146.0
43.25159000,-79.9975800,146.0
43.25157000,-79.9976100,146.0
43.25156000,-79.9976500,146.0
43.25155000,-79.9977000,146.0
43.25154000,-79.9977300,146.0
43.25151000,-79.9977800,146.0
43.25150000,-79.9978200,146.0
43.25149000,-79.9978600,146.0
43.25148000,-79.9979000,146.0
43.25147000,-79.9979500,146.0
43.25146000,-79.9980000,146.0
43.25144000,-79.9980500,145.0
43.25143000,-79.9980900,145.0
43.25140000,-79.9981400,145.0
43.25139000,-79.9981800,144.0
43.25138000,-79.9982400,144.0
43.25137000,-79.9982800,143.0
43.25136000,-79.9983200,143.0
43.25135000,-79.9983600,142.0
43.25134000,-79.9983900,142.0
43.25132000,-79.9984400,142.0
43.25131000,-79.9984800,142.0
43.25131000,-79.9985300,142.0
43.25131000,-79.9985800,142.0
43.25131000,-79.9986300,141.0
43.25131000,-79.9986700,141.0
43.25131000,-79.9987100,141.0
43.25131000,-79.9987600,142.0
43.25131000,-79.9988100,142.0
43.25131000,-79.9988600,142.0
43.25131000,-79.9989000,142.0
43.25130000,-79.9989500,142.0
43.25130000,-79.9989900,143.0
43.25131000,-79.9990400,143.0
43.25131000,-79.9990800,144.0
43.25132000,-79.9991200,144.0
43.25132000,-79.9991800,145.0
43.25132000,-79.9992300,145.0
43.25132000,-79.9992700,145.0
43.25132000,-79.9993200,145.0
43.25133000,-79.9993700,145.0
43.25134000,-79.9994200,145.0
43.25135000,-79.9994600,145.0
43.25136000,-79.9995100,145.0
43.25136000,-79.9995500,145.0
43.25136000,-79.9996000,145.0
43.25136000,-79.9996400,145.0
43.25135000,-79.9996900,145.0
43.25134000,-79.9997300,146.0
43.25133000,-79.9997800,146.0
43.25132000,-79.9998300,146.0
43.25131000,-79.9998700,147.0
43.25129000,-79.9999000,147.0
43.25127000,-79.9999500,148.0
43.25125000,-79.9999900,148.0
43.25123000,-80.0000200,149.0
43.25122000,-80.0000600,150.0
43.25121000,-80.0001000,150.0
43.25119000,-80.0001500,151.0
43.25117000,-80.0001900,152.0
43.25115000,-80.0002300,153.0
43.25114000,-80.0002800,154.0
43.25114000,-80.0003200,154.0
43.25114000,-80.0003600,155.0
43.25114000,-80.0004000,155.0
43.25115000,-80.0004400,155.0
43.25115000,-80.0004900,156.0
43.25115000,-80.0005400,157.0
43.25114000,-80.0005800,157.0
43.25114000,-80.0006300,157.0
43.25114000,-80.0006800,158.0
43.25114000,-80.0007200,158.0
43.25112000,-80.0007600,159.0
